题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
人工智能生成物邻接权保护研究,杨娜,吉林大学,2021-06-01,硕士,1,271,"2016年,在全世界瞩目的围棋人机大战中,人工智能Alpha Go战胜顶级围棋选手,让人工智能这一新兴技术再次轰动世界。今天的人工智能已经能够通过深度学习和模拟大脑运算,运用存储在数据库中的数据进行创作,这项领先的科学技术在丰富我们工作和学习的同时,也给我们带来了前所未有的挑战。人工智能在生成的过程中并不具有严格意义上的著作权法保护的作品的“独立性”,其根据人类预先存储在数据库中的数据完成排列、组合和筛选得出最终结果。那么人工智能生成物能否被定性为著作权法保护的作品,它的权利归属和保护模式又该怎样规制是目前学术界争议较大的。当然,法律不会对人工智能生成物的客观存在置若罔闻,既然人工智能生成物及其潜在的商业价值是一种广泛而合理的存在,就应当允许人工智能技术长期存续下去,怎样合理有效的拿起法律武器进行保护才是核心所在。19世纪末20世纪初,伴随着信息技术的初步发展,传播手段也日益增多,一些与作品有关的表演、录制以及广播活动得到了前所未有的发展,但由于创造性较低,在对独创性要求较高的大陆法系国家皆因其不符合该标准而无法获得著作权法的保护,即使在对独创性标准要求较低的英美法系国家,多数国家也认为其不构成作品,因此没有给予著作权法的保护。但随着市场上表演作品、录音制品和广播作品越来越多,多数国家开始认识到,如果不能给予该类作品充分的版权法保护,无论是对表演者还是投资者来说都并不公平。但采取哪种方式最合理可行,若采取单独立法,其成本必定会很高;而将这些作品统一认定为符合独创性的标准,又担心与传统著作权法理论冲突。在这种情况下,多数国家选择在著作权法中新增设一种权利类型,既不与狭义著作权相冲突,又可以实现对此类劳动成果的有效保护,这便是邻接权。邻接权对人工智能参与者的独创性贡献和人工智能生成物的独创性程度要求较低,与人工智能生成物的保护特点契合。邻接权保护模式不仅有利于刺激人工智能生成物的制作和传播,也有利于激励人工智能产业投资,还能够为人工智能生成物的投资者提供法律保障。本文主要从四个部分论证对人工智能生成物邻接权保护模式的构建,通过对国外相关立法的分析,结合我国《著作权法》对著作权保护的客体的要求,提出著作权法对人工智能生成物保护的问题和困境。从人工智能生成物的作品属性(可版权性)、权利归属等问题入手,讨论人工智能生成物的最佳保护路径——人工智能生成物的邻接权保护的合理性和可行性。从投资者的角度出发,结合《著作权法》深入探究,分析邻接权保护的优势。最后,引出“人工智能生成物投资者权”,并详细从权利主体、权利客体、权利内容及保护期限等方面增设邻接权保护人工智能生成物的制度设计和具体建议。",人工智能; 生成物; 著作权; 邻接权; 作品; 李建华; 法律硕士（非法学）（专业学位） 年期：2022年第04期网络出版时间：2022-03-16——2022-04-15
人工智能生成技术方案的专利法保护研究,吴鑫婷,江西财经大学,2021-06-01,硕士,1,371,"技术的进步一定会对制度的改进发展产生影响,这种影响在专利法的范畴内则很明显地表现为人工智能技术的进步和飞跃式发展,使得一些以往没有的保护内容和需要保护的权利出现,这些新事物的出现将给我国的专利法律制度带来各种各样的挑战。为了人工智能技术和相关制度的平衡及协调发展,需要及时对专利法与人工智能自主生成内容之间的保护关系进行研究。人工智能的飞速发展主要依靠其进行深度学习和其拥有的强大算法技术基础,因此,使得人工智能技术从辅助发明创造的工具,变成了自己可以独立自主进行发明创造。人工智能技术以机器学习为代表,在生成以及使用的过程中,极大地增加了人类对自然的认识,也提升人类改变自然的能力。这在某些程度上改变了现有创新的路径,带给人们大量益处的同时也给现有的制度带来许多新的挑战。研究人工智能生成技术方案的专利法保护内容,第一步要解决的问题就是其是否具有可专利性。首先,从必要性方面来说,对其进行保护不仅是有利于私权的保护,更加是有利于推动人工智能技术的快速发展,增进社会的福祉。当然,如果其想要获得专利法的保护就必须符合专利法律的相关规定。目前来看,对人工智能自主生成的技术方案进行专利法的保护契合了专利法的立法目的。其次,从正当性方面来说,人工智能自主形成的技术方案属于专利法保护的“技术方案”,而且,不论是激励技术的创新,还是增进社会的福利,专利制度都是保护其发明创造的最优选择。最后,结合几个主要的域外国家或地区的人工智能生成物的专利保护相关规定,将人工智能自主生成的技术方案归入到专利法的保护内容,具有合理性,符合专利法的相关要求。因此,在明晰了专利法保护的实质要求和基本理论后,可知人工智能生成技术方案是具备可专利性的。目前,我国的专利法对人工智能生成技术方案的保护仍然存在一些问题。这具体表现在两个层面,一是对专利授权判断存在的问题。首先要明确人工智能自主生成的技术方案能否归类为专利法保护中的“发明创造”,之后才分析实用性、创造性、新颖性这三个实质要件判断标准方面的不足;二是对专利三性审查实践存在的问题。在专利审查实践过程中,由于人工智能生成技术方案的特殊性,可能存在有部分生成的技术方案是很难符合实用性的标准,另外审查创造性高度可能不适用原来的规定,以及新颖性审查规则和方式不适用的困境。在确认了人工智能自主生成的技术方案可用专利法进行保护之后,接下来需要关注的就是其专利权归属问题。解决这一问题的关键在于法律如何认定人工智能的身份,人工智能是否有资格享受专利权,如果不能,那专利权又该归属于谁。人工智能虽然可以自主进行发明研究,形成技术方案,但是其能否成为专利法的主体,以及在生成技术方案过程中的其他的参与人的权益如何划分,都是有争议的。目前存在多种学说理论,例如自然权利理论、经济回报理论和劳动财产理论,这些理论为区分人工智能自主生成技术方案的权利归属,提供了较为丰富的理论支持。通过对人工智能自主生成技术方案专利法保护的探究和分析,了解到目前仍然存在一些问题和争议。为了更好地排除阻力,对生成的技术方案进行周全的保护,在此提出应调整审查判断的手段方法、借鉴技术“发明人”的制度安排、提前构建权责分配规则和风险防控机制等,在一系列的对策下,希望可以弥补现有法律制度中存在的不足,解决审查实践过程中的问题和化解权利归属的争议,从而实现对人工智能自主生成的技术方案的有效保护。",人工智能; 专利保护; 实质要件; 授权制度; 权利归属; 王金海; 民商法学 年期：2021年第10期网络出版时间：2021-09-16——2021-10-15
论人工智能生成数据的多元分层法律保护模式,秦兴翰,重庆邮电大学,2021-05-26,硕士,0,156,"人工智能已成为当前社会的热门词汇并被过度推广,似乎一切电子事物皆可与其关联。这也造成了学者对其认识不一,导致人工智能生成数据的认识与研究过于片面,未对不同类型的人工智能生成数据区别探究,在人工智能生成数据法律保护的研究中出现极大分歧。目前计算机领域对人工智能的三种主流定义,并提出了弱人工智能、强人工智能、超人工智能的三种分类。结合当前弱人工智能技术背景,法学领域内的“人工智能”采用“行为主义”定义更为合适。在此基础上,将人工智能的生成结果定义为人工智能生成数据,具有非物质性、内容载体复合性、可复制传播性或可再现传播性、生成过程的智能性的特点。随着人工智能应用的普及,人工智能生成数据相关纠纷必然越来越多,但学界对其的保护方式的探讨却充满争议。人工智能生成数据是人工智能自主或者作为辅助工具经过感知分析后得出的生成结果。我国两起人工智能生成数据著作权纠纷案例中,人民法院判决分析了人工智能生成数据属于作品与不属于作品的原因;同时,案例中存在法院判决尚未解决的问题。人工智能生成数据通过著作权方式进行保护既有合理性,也有不足。人工智能领域还存在主体性问题、人工智能生成数据“独创性”认定问题,对此,文章得出人工智能不可具备任何主体资格以及对人工智能生成数据采取“重结果偏客观”认定方法的处理建议。相对应的,邻接权保护方式虽然在价值上存在契合,但需承认著作权保护方式合理方可适用。因此,针对邻接权保护方式的不足之处,参考邻接权设计一种新型权利——数据生成者权。其他保护方式如数据财产保护方式、孳息保护方式、反不当竞争法保护方式对人工智能生成数据进行保护均存在合理性与不足。所以,为使人工智能生成数据得以受到保护,针对其难以保护的原因,提出解决建议,即建立一套人工智能生成数据多元分层保护体系解决建议。该体系结合各种保护方式的优缺点,将人工智能生成数据分为四类,这便于以不同的保护方式对不同类型的人工智能生成数据进行针对性的保护。其再以反不当竞争法保护方式作为兜底,实现人工智能生成数据法律保护多元分层结构模式的设计。",人工智能生成数据; 多元分层模式; 数据生成者权; 数据财产权; 刁胜先; 数据信息与知识产权法学 年期：2022年第07期网络出版时间：2022-06-16——2022-07-15
人工智能生成成果的著作权问题研究,张欣欣,兰州大学,2021-05-01,硕士,1,698,"越来越“聪明”的人工智能已经能够在音乐、文字、摄影等领域都创作出与人类普通作品相差无几的丰硕成果,完成从辅助工具到事实作者的角色转变,成为社会主义精神文化产品的一类创作源泉。因为其特殊作者身份,这些生成成果难以界定法律属性及权利归属,冲击以“人类作者”为中心构建的现行著作权法律制度,人工智能生成成果产生的新问题亟待解决,由此引发后续探讨。全文共分为四大部分,第一部分厘清人工智能及其生成成果的概念及发展现状,明确拟展开研究的对象是具有“深度学习”能力的人工智能独立生成的在外观形式上符合作品认定规则的成果。再从激励论、产业发展等角度分析其受法律保护必要性,肯定通过著作权法律规制人工智能生成成果具有正当性。第二部分提出本文核心研究问题,本章围绕人工智能生成成果的作品属性、人工智能权利主体资格、生成成果创造利益归属的三大学理争议,简要归纳相关学术观点、司法实践做法及笔者评述。上述三大核心问题相互联系,共同构成了本文研究内容,后文皆围绕此逐层铺开。第三部分针对上述学理争议展开理论分析。综合现有研究成果,不难发现学术界关于生成成果认定为作品的核心分歧在于独创性认定标准,各学者对独创性截然不同的理解,致使在评价人工智能生成成果著作权保护的可行性上产生根本分歧。笔者点出独创性认定标准演变的客观化趋势,客观标准是适应著作权法演进和著作权产业发展的明智之举,故生成成果满足独创性要求,肯定其能够成为作品的可行性。第二节从科技发展情况、主客体二分法理论等角度分析,均认可人工智能生成成果尚未发展达到推翻现有主客体二分法的法律关系架构、要求社会大众接受机器取得“人”身份的程度,人工智能并不能取得“法律人格”。第三节沿着“事实作者”和“法律作者”相区分的思路,遵循我国法人作品、电影作品将非创作主体拟制为权利主体的旧例,肯定人工智能生成成果类推适用“将非创作主体拟制为权利主体”的可行性,进而分析人工智能权利归属的不同制度设计。第四部分是人工智能生成成果法律规制的立法模式建构,本章梳理了英美法系、大陆法系、国际组织的相关立法及司法经验,从立法成本、市场效益、社会效应等多角度考量单独立法保护模式、合同法保护模式、邻接权保护模式的利弊后,指出应当借鉴电影作品的特殊法律保护模式,明确权利内容、保护期限以及侵权责任承担机制,试图构建中国人工智能生成成果具体制度,为解决立法和司法难题提供可行性方案。",人工智能生成成果; 作品; 独创性; 权利主体; 权利归属; 迟方旭; 法学·民商法学 年期：2021年第12期网络出版时间：2021-11-16——2021-12-15
著作权法对人工智能生成成果的保护,魏兴臣,首都经济贸易大学,2021-03-21,硕士,0,16,"人工智能的生成成果,从现实价值和社会发展的需要来看,被广泛认为是一种不同于传统意义上的著作权作品。当前人工智能技术的迅速发展已经被推进为国家发展战略目标,同时也成为了目前为止最备受瞩目的产业之一。此外,人工智能在小说、诗集、作词以及作曲等方面的生成成果作为新型内容来源而诞生,这些新内容与人们所创作的作品在各个方面都无法进行明显的区分。人工智能的生成成果已经可以为人们带来不同于以往的经济效益,所以也日渐成为了所有人关注的领域和焦点。人工智能在当今已经具备深度学习的情况下,让原来以人为中心才能完成的工作情形得以改变,现今的人工智能可以在无需人为参与的情况下就可以通过深度学习来完成自我创造。而这种不同于以往的新型强人工智能也引发了一系列问题。那就是,人工智能生成成果其本质属性为何,人工智能生成成果作为这样一种全新的、从未出现过的新型内容来源,是否符合著作权法的保护范围,还有人工智能生成成果的权利归属问题,以及相关的保护建议和措施。就人工智能的大致分类来讲,可以分为两大类,一类是弱人工智能生成成果,一类是强人工智能生成成果。不同的生成成果分为以人类为主的生成成果和人工智能通过自主学习之后所产生的生成成果,不同生成成果在纳入著作权法体系时会受到不同程度的保护,从而获得不同的权利属性,对于以人为主的生成成果需要进行具体的分析才能判断是否符合著作权法的保护范围。除此以外,还应当确立人工智能生成成果的权利归属。将人工智能生成成果进行合理的分析,同时参考现行著作权法的职务作品制度,将人工智能生成成果看作是职务作品和委托作品,将权利归属于人工智能的所有者是目前为止比较合适的理论。在保护制度方面,为了让人工智能的生成成果具有保护的可能性,在现行的著作权法中加入针对性保护制度是确实可行的,对弱人工智能的生成成果的保护可以参考计算机软件作品,而强人工智能可以采取注册登记制度,同时对于其生成成果也采取登记制度,以此来区分不同人工智能生成成果的保护,一方面可以提高人工智能生成成果的质量,另一方面可以更好的处理人工智能生成成果的纠纷。",著作权; 人工智能; 生成物; 翟业虎; 民商法 年期：2023年第02期网络出版时间：2023-01-16——2023-02-15
智能新闻生产中的著作权问题研究,孔令媛,山东大学,2020-06-06,硕士,3,681,"当下,人工智能、云计算、区块链、大数据等技术创新与产业应用发展地如火如荼,不同产业之间相互融合、渗透,人工智能在各个领域大显身手,新闻业也不例外。自围棋大赛中AlphaGo击败围棋冠军李世石(Lee Sedol)之后,人工智能技术获得突飞猛进发展,并应用于新闻内容的智能化生产和分发传播环节。各大互联网公司、新闻媒体纷纷推出智能新闻机器人,给新闻业带来了种种便利,也改变了传统新闻业的著作权格局,给著作权的保护带来了一系列挑战。人工智能技术在新闻业的应用,当前处于由弱人工智能向强人工智能的过渡阶段。人工智能新闻是以内部提前预设好的程序、算法为基础而产生的,其本身还不具备独立的思想,还没具备自主生成新闻稿的能力。未来人工智能的发展,将使得智能新闻内容不再是版权保护之外的“单纯性事实消息”,而变成大量具有独创性的内容,加上数量的增长和受关注度的提高,智能新闻著作权保护问题会愈加凸显。一方面,人工智能生成物具有一定的市场价值,但学界对其是否具有可版权性、能否成为著作权法意义上的作品以及权利归属众说纷纭;另一方面,人工智能生成内容须以输入大量数据内容为基础,但如果输入的数据未经授权,就可能会产生著作权侵权问题。因此,有必要通过研究来寻求人工智能生成物著作权问题的解决之道,把人工智能生成物纳入到著作权保护范围之内,限定性地赋予人工智能生成物可版权资格,然后再按照对人工智能生成内容的贡献程度,将权利归属于人工智能的设计者、使用者等主体。此外,还可以通过设置新型邻接权保护模式、完善著作权法合理使用规则以及构建版权登记制度等方法,给予人工智能创作物合法化借鉴,使人工智能生成新闻和原作品的著作权保护之间达到平衡。本文聚焦于智能新闻生产过程中的著作权问题,梳理并分析当下人工智能生成物、机器人新闻以及著作权发展概况,针对不同新闻体裁的智能新闻进行独创性分析,从而界定其作品资格、明确权利归属。此外,本文还结合了国内外人工智能著作权的司法实践、相关法律法规及典型案例,探讨智能新闻著作权法律保护的可能模式。智能新闻是人工智能在新闻领域的重要应用,对人工智能生成物做出理性研究、多维度分析,可以为我们理解人工智能生成新闻稿的著作权问题提供借鉴,也对智能新闻的著作权保护具有全面的指导意义。",机器人新闻; 智能新闻; 可版权性; 著作权; 权利归属; 张文祥; 新闻学 年期：2020年第10期网络出版时间：2020-09-16——2020-10-15
人工智能生成作品的著作权之问,张镇涛,法制与社会,2020-01-15,期刊,0,408,"人工智能""创作""的作品越来越多地出现在公众的视线内并引发了一系列令人争议的讨论。那么到底人工智能属不属于著作权法上的创作主体,其生成内容的过程属不属于创作的过程,最后生成的内容是否能够受到著作权法的保护?反之,人工智能生成内容具备的财产性毋庸置疑,对这样重要的数据又该如何进行保护,本文就此将抛砖引玉,展开论述。",人工智能; 知识产权; 著作权法;
人工智能与影视内容制作:现状与未来,张文军,现代电视技术,2019-06-15,期刊,2,349,"<正>当前,我国音视频内容消费规模持续增长,产业整体保持了积极的发展势头,但是传统广播电视与网络视频的发展水平呈现出不同的趋势:一方面,传统广播电视用户已经趋于饱和,广告收入进入下降通道。另一方面,网络视频用户快速增长,网络媒体广告收入增长迅速。广大观众的有限的注意力资源由传统的广播电视流向各种内容丰富、形态各异的新兴媒体。从内容制作的源端来看,各种",无
人工智能生成物的著作权认定问题研究,徐俊,南昌大学,2019-06-06,硕士,1,311,"人工智能技术的发展已经提升为国家发展战略,成为最值得发展的产业之一。同时,人工智能作为新的内容来源,所产生的小说、诗集与人类创作的作品在形式上已经无法做出明显区分。人工智能生成的作品同样具有艺术价值和经济价值。人工智能的进一步发展使得从原先需要人类的参与来推动创作到人工智能能够通过深度学习进行自我创作而无需人类的过多参与,从而出现了新的内容创造方式。从而带来的问题是,人工智能生成物的法律属性如何认定以及产生的权利归属于谁就有必要研究。通过以类型化分析的方法将人工智能生成方式分为人类主导性和自主性生成方式,不同生成方式产生的生成物在纳入既有著作权法体系下会获得不同的认定。就目前人工智能发展现阶段而言,在人为因素参与较高的情况下,人工智能生成物的性质认定因其有人类的过度参与而可直接按照著作权法认定,符合作品构成要件的直接认定为作品,受著作权法保护。而对于人工智能自主性生成物人类参与度较低的情况下,就需要具体分析,学者间也有着不同的观点。在此种情况下的性质认定时可通过作品独创性判断向客观标准倾斜,在一定情况下将人工智能生成物认定为作品。法律的意义在于定分止争,在解决人工智能生成物性质认定后,还需要明确人工智能生成物的权利归属。在分析人工智能生成物与人类的关联度后,确定人工智能生成物权利归属时,可以参照目前著作权法作品归属原则中的职务作品制度安排,将人工智能所有人视为作者,将权利归属于人工智能所有人。同时,为避免人工智能生成物大量出现导致质量低劣的作品获得保护的可能性,有必要设立专门的人工智能生成物版权登记制度,提高人工智能生成物独创性程度,提升人工智能生成物的质量。",人工智能生成物; 独创性; 权利归属; 方旭辉; 法律（法学）（专业学位） 年期：2020年第02期网络出版时间：2020-01-16——2020-02-15
论人工智能生成物的著作权法保护,姚振华,山西大学,2019-06-01,硕士,1,263,"人工智能生成物具有独创性,能够成为著作权的客体,由于法律滞后性使得人工智能以及人工智能生成物都没有被纳入著作权法保护,但法律主体性的不适格不代表生成物不具有独创性,不应该以人工智能无法赋权而否定人工智能生成物的独创性。在著作权法上有两种路径予以保护此种成果,其一,著作权路径,该生成物具有独创性,可被认定为作品,将人工智能生成物有关著作权赋予人工智能所有者或使用者。在人工智能生成物独创性判断问题上,应该以客观标准为主,同时辅之以主观标准。客观标准就是看人工智能生成物是否与现有作品在表达形式上具有可识别的差异性,将抄袭成果排除在外,同时适当参考主观标准,将人工智能进行“拟人化”处理,看成果是否具有“人工智能的性格”,将工具性的成果排除。所谓“人工智能的性格”就是指人工智能在创作过程中的独立性以及创作结果上的不可控性和不可预测性,对于人工智能而言,创作过程越独立、创作结果越不可控和不可预测,则“人工智能的性格”越强,该人工智能生成内容的独创性也就越高,就越可能构成著作权法意义上的作品。其二,邻接权路径,邻接权的保护力度与人工智能在内容生成上的低成本、高效率等特点相匹配,具有独创性的人工智能生成物可以成为邻接权客体,基于保护投资者利益以及促进人工智能产业发展的角度,可将邻接权赋予人工智能投资者。本文就人工智能生成物的著作权法保护进行了探讨,主体分为三部分:第一部分介绍了人工智能与计算机衍生作品的不同及人工智能在文学艺术领域的应用,同时分析了国外关于人工智能生成物的保护情况,进一步阐述了保护此种成果的必要性以及特殊性。根据现有人工智能的应用来看,人工智能生成物并非计算机衍生作品,现有的人工智能从创作过程看具备独立性,从创作结果看具备不可控性以及不可预测性,与作为人类创作的辅助工具计算机完全不同,这也是探讨人工智能生成物的前提,否则作为人类创作工具直接按照人类作品判断独创性即可。人工智能在文学艺术领域的应用已经取得了很好的商业效果,有必要对此类利益进行著作权法上的保护,同时为了保持我国在人工智能产业的竞争优势,必须加快人工智能产业的立法步伐。人工智能的创作具有创作主体上的非自然人性、独创性认定的特殊性以及著作权法保护的特殊性等特征,因而与一般著作权法客体具有显著区别。第二部分就人工智能的著作权保护路径进行分析。首先探讨独创性的认定标准,在分析独创性标准的基础上提出了对于人工智能生成物这一新型成果的独创性认定标准,即客观上要观察该生成物是否与现有作品具有可识别的差异性,同时也要考察人工智能在创作劳动成果过程中的独立性与自主性以及创作结果上的不可控性和不可预测性。其次探讨了人工智能生成物的著作权归属问题,本文认为将该著作权赋予其使用者是公平合理的。第三部分对人工智能生成物的邻接权保护路径进行了分析。首先论证人工智能生成物能够成为邻接权客体,邻接权客体通常是不具有独创性的劳动成果,而人工智能生成物具有独创性,完全可以成为邻接权客体,同时,人工智能在内容生成上的高效率、低成本等特点也与邻接权保护力度相适应。其次,本文认为将邻接权赋予人工智能的投资者是比较合适的,邻接权与科技相伴相生,人工智能生成物与邻接权具有天然的相容性,邻接权制度的根本目的在于保护投资者利益,而人工智能又是一个高投资产业,因而,将邻接权赋予人工智能投资者是恰当的。",人工智能; 生成物; 著作权; 独创性; 邻接权; 黄晓燕; 李原生; 法律（非法学）（专业学位） 年期：2020年第01期网络出版时间：2019-12-16——2020-01-15
人工智能生成物的著作权保护问题研究,秦慧芳,湖南师范大学,2019-06-01,硕士,5,459,"人工智能已进军文学艺术领域,其所出版的诗集、书写的新闻稿、谱写的歌曲、完成的画作可达到以假乱真的程度,于外在形式上满足了作品属性。随着人工智能生成物数量不断增加,人工智能生成物是否可为著作权客体;其权利归属于谁;采用何种方式进行保护等问题为学术界讨论人工智能生成物著作权保护提出了新的挑战。目前学界未对上述问题形成统一意见,但若回避人工智能生成物的可作品属性,模糊其生成物权利归属,忽略其著作权保护方式的探索将导致人工智能生成物著作权纠纷不断,甚者会造成既有版权市场混乱。解决上述问题的前提是要将人工智能生成物纳入著作权保护范畴。在作品创作不必然与自然人相联系的语境下,人工智能生成物只要符合作品构成要件,符合独创性标准且与人类作品外在表达形式无异就可作为著作权客体;另外,人工智能生成物的权利归属于人工智能投资者、设计者及人工智能本身都不是最佳之选,采用符合利益平衡原则以及密切联系原则的人工智能所有者为核心的权利归属方式才为最优;同时顺应国内外关于人工智能生成物需要获得著作权保护的潮流趋势,对其生成物著作权的主要保护方式进行利弊分析得出以邻接权保护、作为职务作品保护以及孤儿作品保护弊大于利,不可因为某些特征符合上述作品保护方式而强行将人工智能生成物纳入其保护范畴,这违背了原有作品保护方式的立法精神以及法律逻辑;最后基于我国现实国情,在现有的著作权法律体系框架之下提出其生成物著作权保护的对策与建议。第一,将人工智能生成物进行客体归类:作为工具手段的弱人工智能生成物直接可为著作权保护客体,强人工智能(高等人工智能)在人类参与度忽略不计情况下创作的作品,按照独创性标准判断之后,分情况纳入著作权保护范畴。第二,构建合同约定优先,人工智能所有者为核心的权利归属体系。第三,设立人工智能本身登记及其作品登记制度为人工智能生成物著作权保护保驾护航。",人工智能; 人工智能生成物; 智力成果; 独创性; 权利归属; 邓建志; 民商法学 年期：2019年第12期网络出版时间：2019-11-16——2019-12-15
人工智能生成物的著作权归属研究,高圆圆,郑州大学,2019-05-01,硕士,7,1303,"人工智能作为新社会时代背景下的产物,受到国家及社会各界的广泛关注。随着大数据、深度学习等技术的发展,人工智能逐渐渗透到文学、艺术、科学领域,它们开始参与写作、绘画、创制音乐等富有创造力的活动,由人工智能产生的生成物是否具有可版权性以及权利归属等问题,成为新社会时代背景下的研究热点,对于这些问题的研究,学术界尚未能形成统一的认识,著作权法也未给予明确的回应。权利归属制度是知识产权法律制度的重要内容,如何对人工智能生成物的著作权归属作出准确定位,是我国著作权法律制度应当直面的问题。对于本文问题的研究,应当以客观认识人工智能生成物为起点。随着人工智能理论与技术地发展,人工智能生成物被赋予新的技术内涵。人工智能生成物的种类繁多,依据不同的分类标准可进行不同地划分。人工智能技术发展经历三次浪潮,现今处于人工智能的第三次浪潮,在大数据、深度学习等技术推动下,人工智能在文学艺术科学领域展现出新的活力。深入人工智能生成物的产生机理,人工智能已具备表达内容的自主性,但不可忽略人在其中发挥的作用。与人类作品类似,人工智能生成物同样存在良莠不齐的现象,但他们在创作成本、创作效率、创作质量等方面表现出独特的优势。人工智能生成物是否具有可版权性,是其著作权归属研究的重要组成部分。目前,学术界主要存在肯定说、否定说和折中说三种观点,这些观点均建立在人工智能是人工智能生成物唯一作用主体的假设上。人工智能实现了表达内容上的自主性,但在创作启动、创作终结等环节仍无法摆脱人类的控制。从法教义学角度分析,人工智能生成物可能满足“智力成果”、“独创性”、“可复制性”等作品构成要件,对于满足这些要件的人工智能生成物,应当被认定为著作权法意义上的作品。此外,人工智能生成物的可版权性具有推动人工智能技术发展、促进文化事业繁荣、避免僭称内容问题发生、维护利益平衡等意义。基于人工智能生成物的特殊性,有必要对不具有作品外观、不符合作品构成要件、著作权法明确排除的人工智能生成物,排除在著作权法保护的范围之外。有关人工智能生成物的著作权归属争议,大体分为公有领域说、法律拟制说、属人说三种观点。现有阶段及未来合理预期内,公有领域说、法律拟制说具有诸多不可取之处,相较之下,属人说更具有现实意义。组成属人说的观点很多,大部分学者的观点都存在一定局限性,学者关于人工智能与人工具关系的解读,为本文著作权归属的认定标准拓展了思路。基于人工智能与人实质上的工具关系,本文提出了工具说的观点。工具说具备一定的哲学基础、法理基础以及现实基础,而且在促进人工智能技术发展、维护法律秩序稳定、促进文化事业繁荣等方面发挥积极意义,是人工智能生成物著作权归属的最佳路径。以工具说为基础,参照现行著作权法规则,能够为人工智能生成物的著作权归属作出具体安排。当前,我国著作权法律制度尚未对相关问题作出明确回应,直接适用现行著作权法规则缺乏相应的法律依据。法律有必要对人工智能生成物的法律属性、著作权归属的一般原则、特殊生成物的著作权归属作出明确规定,从而有效解决工具说的适用障碍,为人工智能生成物的著作权归属作出妥善安排。",人工智能生成物; 可版权性; 著作权归属; 张德芬; 民商法学 年期：2019年第08期网络出版时间：2019-07-16——2019-08-15
人工智能应用与著作权保护相关基础问题探讨,向波,南昌大学学报(人文社会科学版),2019-04-20,期刊,11,808,"人工智能在文化产业市场中的应用主要影响到相关文化产品的生产模式与供给成本。当人工智能作为一种投入要素加以使用时,便会在新的收入流的基础上产生某种制度变迁的激励。基于人工智能生成内容的利益冲突发生以后,通过财产权制度来协调和解决该种利益冲突有其必要性与合理性,但著作权并不是唯一可选的制度方案。基于解释论的立场,我们不能从现有法律规定得出人工智能生成内容属于智力成果的结论。基于消费者偏好与社会评价机制,有必要区分人工智能生成内容与自然人创作的作品。人工智能生成内容并不表达人工智能的思想、情感,可被定性为纯粹的表达。从解释的主观性来说,不能将人工智能生成内容的独创性判定视为纯客观的过程。相比较而言,通过邻接权来保护人工智能生成内容可能是一种更优的制度安排。",人工智能; 著作权; 智力成果; 独创性;
著作权领域人工智能“冲击论”质疑,陈虎,科技与法律,2018-10-10,期刊,24,921,"人工智能的迅猛发展极大地改变了科技发展方向,在著作权领域,认为人工智能对立法造成冲击的观点逐渐升温。然而,尽管著作权发展过程中多次受到技术手段的影响而形成新的权利认可,人工智能生成内容只具备作品外观,并不会本质上对著作权规则构成冲击。当前人工智能生成内容不具备构成作品必须的独创性,且人工智能机器不具备类似作者的民事主体资格,无法获得著作权法的激励。人工智能生成内容是一种投资者利益,之所以造成著作权困境仅仅是因为事实认定被其与作品外观相似干扰而导致。因此,著作权领域人工智能""冲击论""缺乏理论依据。",人工智能; 著作权; 事实认定; 作者;
论著作权法对人工智能生成成果的保护——作为邻接权的数据处理者权之证立,陶乾,法学,2018-04-20,期刊,216,6630,"人工智能的生成成果是人工智能程序在人类参与度极低的情况下基于数据和算法通过自主学习和建模所自动生成的内容,并非人类以人工智能为工具进行的个性化表达如果认定其为作品会违背传统的著作权法理论然而,为人工智能的生成成果提供一定程度的著作权法保护具有必要性鉴于人工智能生成成果的保护价值与邻接权制度的价值相契合,可将人工智能生成成果作为广义上的邻接权之客体。在我国《著作权法》上设立一项由产生数据的程序或设备的使用权人享有的对数据成果的""数据处理者权"",不仅能够破解目前人工智能生成成果的法律保护困境,而且可以为解决大数据时代有关数据权属及利用的法律问题提供思路。",人工智能生成成果; 邻接权; 数据成果; 数据处理者权;
ChatGPT模型的法律风险及应对之策 网络首发,邓建鹏; 朱怿成,新疆师范大学学报(哲学社会科学版),2023-02-28 17:00,期刊,0,4121,人工智能聊天机器人ChatGPT一经推出就引发广泛关注，其为社会带来巨大便利的同时，也存在诸多法律风险，主要包括知识产权归属争议，数据来源合法性与用以训练的数据质量问题，生成不良或违法信息，挑战学校及学术伦理规范，等等。对此，监管机构与立法机构应提供相应的规制对策，包括明确类ChatGPT人工智能生成内容的知识产权取得规则，构建合理的市场准入制度和严格的责任承担制度，加强全链条监管；研发机构应履行合规义务，推出学术抄袭检测模型，提高类ChatGPT人工智能系统服务人类的水准和安全性。,ChatGPT; 内容生成式人工智能; 人工智能法律风险; 规制对策;
